epoch 119  train_loss=0.3802 train_acc=1.000  val_loss=0.3599 val_acc=1.000
epoch 120  train_loss=0.3835 train_acc=0.997  val_loss=0.3597 val_acc=1.000
epoch 121  train_loss=0.3824 train_acc=0.999  val_loss=0.3623 val_acc=1.000
epoch 122  train_loss=0.3821 train_acc=0.999  val_loss=0.3591 val_acc=1.000
epoch 123  train_loss=0.3809 train_acc=0.999  val_loss=0.3599 val_acc=1.000
epoch 124  train_loss=0.3800 train_acc=1.000  val_loss=0.3605 val_acc=1.000
epoch 125  train_loss=0.3784 train_acc=1.000  val_loss=0.3596 val_acc=1.000
epoch 126  train_loss=0.3786 train_acc=1.000  val_loss=0.3603 val_acc=1.000
epoch 127  train_loss=0.3803 train_acc=0.998  val_loss=0.3615 val_acc=1.000
epoch 128  train_loss=0.3787 train_acc=1.000  val_loss=0.3591 val_acc=1.000
epoch 129  train_loss=0.3825 train_acc=0.999  val_loss=0.3591 val_acc=1.000
epoch 130  train_loss=0.3808 train_acc=0.999  val_loss=0.3629 val_acc=1.000
epoch 131  train_loss=0.3814 train_acc=0.999  val_loss=0.3589 val_acc=1.000
epoch 132  train_loss=0.3783 train_acc=1.000  val_loss=0.3599 val_acc=1.000
epoch 133  train_loss=0.3774 train_acc=0.999  val_loss=0.3589 val_acc=1.000
epoch 134  train_loss=0.3773 train_acc=1.000  val_loss=0.3593 val_acc=1.000
epoch 135  train_loss=0.3778 train_acc=1.000  val_loss=0.3618 val_acc=1.000
epoch 136  train_loss=0.3797 train_acc=1.000  val_loss=0.3601 val_acc=1.000
epoch 137  train_loss=0.3816 train_acc=0.999  val_loss=0.3597 val_acc=1.000
epoch 138  train_loss=0.3804 train_acc=0.999  val_loss=0.3631 val_acc=1.000
epoch 139  train_loss=0.3759 train_acc=1.000  val_loss=0.3596 val_acc=1.000
epoch 140  train_loss=0.3772 train_acc=1.000  val_loss=0.3590 val_acc=1.000
epoch 141  train_loss=0.3840 train_acc=0.998  val_loss=0.3594 val_acc=1.000
epoch 142  train_loss=0.3838 train_acc=0.997  val_loss=0.3592 val_acc=1.000
epoch 143  train_loss=0.3785 train_acc=1.000  val_loss=0.3591 val_acc=1.000
epoch 144  train_loss=0.3814 train_acc=0.999  val_loss=0.3599 val_acc=1.000
epoch 145  train_loss=0.3785 train_acc=0.999  val_loss=0.3590 val_acc=1.000
epoch 146  train_loss=0.3790 train_acc=1.000  val_loss=0.3597 val_acc=1.000
epoch 147  train_loss=0.3811 train_acc=0.999  val_loss=0.3605 val_acc=1.000
epoch 148  train_loss=0.3799 train_acc=1.000  val_loss=0.3595 val_acc=1.000
epoch 149  train_loss=0.3770 train_acc=1.000  val_loss=0.3607 val_acc=1.000
epoch 150  train_loss=0.3774 train_acc=0.999  val_loss=0.3579 val_acc=1.000
epoch 151  train_loss=0.3806 train_acc=0.999  val_loss=0.3596 val_acc=1.000
epoch 152  train_loss=0.3803 train_acc=1.000  val_loss=0.3585 val_acc=1.000
epoch 153  train_loss=0.3818 train_acc=1.000  val_loss=0.3592 val_acc=1.000
epoch 154  train_loss=0.3814 train_acc=1.000  val_loss=0.3598 val_acc=1.000
epoch 155  train_loss=0.3858 train_acc=0.998  val_loss=0.3596 val_acc=1.000
epoch 156  train_loss=0.3804 train_acc=0.999  val_loss=0.3611 val_acc=1.000
epoch 157  train_loss=0.3761 train_acc=1.000  val_loss=0.3596 val_acc=1.000
epoch 158  train_loss=0.3826 train_acc=0.999  val_loss=0.3610 val_acc=1.000
epoch 159  train_loss=0.3818 train_acc=0.999  val_loss=0.3606 val_acc=1.000
epoch 160  train_loss=0.3825 train_acc=0.999  val_loss=0.3603 val_acc=1.000
epoch 161  train_loss=0.3832 train_acc=0.998  val_loss=0.3601 val_acc=1.000
epoch 162  train_loss=0.3771 train_acc=1.000  val_loss=0.3596 val_acc=1.000
epoch 163  train_loss=0.3823 train_acc=0.999  val_loss=0.3598 val_acc=1.000
epoch 164  train_loss=0.3800 train_acc=0.998  val_loss=0.3612 val_acc=1.000
epoch 165  train_loss=0.3803 train_acc=0.999  val_loss=0.3586 val_acc=1.000
epoch 166  train_loss=0.3792 train_acc=1.000  val_loss=0.3602 val_acc=1.000
epoch 167  train_loss=0.3779 train_acc=0.999  val_loss=0.3590 val_acc=1.000
epoch 168  train_loss=0.3782 train_acc=1.000  val_loss=0.3601 val_acc=1.000
epoch 169  train_loss=0.3782 train_acc=0.999  val_loss=0.3607 val_acc=1.000
epoch 170  train_loss=0.3810 train_acc=0.997  val_loss=0.3597 val_acc=1.000
epoch 171  train_loss=0.3860 train_acc=0.997  val_loss=0.3588 val_acc=1.000
epoch 172  train_loss=0.3847 train_acc=1.000  val_loss=0.3603 val_acc=1.000
epoch 173  train_loss=0.3811 train_acc=0.998  val_loss=0.3611 val_acc=1.000
epoch 174  train_loss=0.3843 train_acc=0.999  val_loss=0.3594 val_acc=1.000
epoch 175  train_loss=0.3777 train_acc=1.000  val_loss=0.3596 val_acc=1.000
epoch 176  train_loss=0.3840 train_acc=1.000  val_loss=0.3605 val_acc=1.000
epoch 177  train_loss=0.3802 train_acc=0.998  val_loss=0.3593 val_acc=1.000
epoch 178  train_loss=0.3804 train_acc=1.000  val_loss=0.3604 val_acc=1.000
epoch 179  train_loss=0.3801 train_acc=1.000  val_loss=0.3589 val_acc=1.000
epoch 180  train_loss=0.3785 train_acc=1.000  val_loss=0.3605 val_acc=1.000
epoch 181  train_loss=0.3799 train_acc=1.000  val_loss=0.3592 val_acc=1.000
epoch 182  train_loss=0.3812 train_acc=1.000  val_loss=0.3605 val_acc=1.000
epoch 183  train_loss=0.3781 train_acc=1.000  val_loss=0.3589 val_acc=1.000
epoch 184  train_loss=0.3798 train_acc=0.999  val_loss=0.3585 val_acc=1.000
epoch 185  train_loss=0.3812 train_acc=1.000  val_loss=0.3598 val_acc=1.000
epoch 186  train_loss=0.3771 train_acc=1.000  val_loss=0.3606 val_acc=1.000
epoch 187  train_loss=0.3802 train_acc=0.999  val_loss=0.3590 val_acc=1.000
epoch 188  train_loss=0.3808 train_acc=1.000  val_loss=0.3592 val_acc=1.000
epoch 189  train_loss=0.3765 train_acc=1.000  val_loss=0.3598 val_acc=1.000
epoch 190  train_loss=0.3814 train_acc=1.000  val_loss=0.3589 val_acc=1.000
epoch 191  train_loss=0.3780 train_acc=1.000  val_loss=0.3587 val_acc=1.000
epoch 192  train_loss=0.3817 train_acc=0.999  val_loss=0.3588 val_acc=1.000
epoch 193  train_loss=0.3794 train_acc=0.999  val_loss=0.3602 val_acc=1.000
epoch 194  train_loss=0.3804 train_acc=0.998  val_loss=0.3591 val_acc=1.000
epoch 195  train_loss=0.3783 train_acc=1.000  val_loss=0.3616 val_acc=1.000
epoch 196  train_loss=0.3809 train_acc=1.000  val_loss=0.3585 val_acc=1.000
epoch 197  train_loss=0.3814 train_acc=0.999  val_loss=0.3593 val_acc=1.000
epoch 198  train_loss=0.3783 train_acc=1.000  val_loss=0.3600 val_acc=1.000
epoch 199  train_loss=0.3770 train_acc=0.998  val_loss=0.3599 val_acc=1.000
epoch 200  train_loss=0.3788 train_acc=1.000  val_loss=0.3590 val_acc=1.000
epoch 201  train_loss=0.3851 train_acc=0.998  val_loss=0.3600 val_acc=1.000
epoch 202  train_loss=0.3793 train_acc=0.999  val_loss=0.3604 val_acc=1.000
epoch 203  train_loss=0.3828 train_acc=1.000  val_loss=0.3595 val_acc=1.000
epoch 204  train_loss=0.3782 train_acc=1.000  val_loss=0.3609 val_acc=1.000
epoch 205  train_loss=0.3810 train_acc=0.999  val_loss=0.3607 val_acc=1.000
epoch 206  train_loss=0.3870 train_acc=0.997  val_loss=0.3605 val_acc=1.000
epoch 207  train_loss=0.3863 train_acc=0.999  val_loss=0.3615 val_acc=1.000
epoch 208  train_loss=0.3775 train_acc=1.000  val_loss=0.3609 val_acc=1.000
epoch 209  train_loss=0.3770 train_acc=1.000  val_loss=0.3585 val_acc=1.000
